id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
228496,"Spacious, Kid-Friendly 2 BR in West Village",1192424,Manhattan,West Village,40.73507,-74.00048000000001,Entire home/apt,225,3,13,0.15,1,83
228517,Great Bedroom in Downtown Manhattan,1192610,Manhattan,Chinatown,40.71611,-73.99828000000001,Private room,110,30,59,0.64,1,281
228925,Beautiful Brownstone,1194377,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,Entire home/apt,100,7,63,1.87,1,321
228979,1BDR - Hell's Kitchen Hideaway,1190088,Manhattan,Hell's Kitchen,40.76189,-73.99,Private room,130,2,52,0.55,1,303
229367,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,1097545,Manhattan,East Village,40.72645,-73.98035,Private room,89,1,278,2.95,3,192
229874,Oversized Studio in Park Slope,507304,Brooklyn,Sunset Park,40.662929999999996,-73.99833000000001,Entire home/apt,200,5,1,0.01,1,0
230321,Apt with EmpireState view-Subway around the corner,1203500,Brooklyn,Bedford-Stuyvesant,40.690459999999995,-73.95167,Entire home/apt,80,2,35,0.4,1,36
230854,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,12221,Bronx,Concourse,40.830009999999994,-73.92158,Private room,50,5,235,2.49,2,271
230877,Monthly Apartment Rental,292204,Manhattan,East Harlem,40.792390000000005,-73.94535,Entire home/apt,135,28,115,1.21,2,341
230956,Wonderfully inviting East Village,1207399,Manhattan,East Village,40.727090000000004,-73.98274,Private room,90,1,109,1.15,1,333
231414,TURQUOISE: One-Bedroom Apt. in Soho,1184442,Manhattan,SoHo,40.72599,-74.00168000000001,Private room,270,5,1,0.01,1,210
232612,"Lovely pied-à-terre, in an historic building",1217241,Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,Entire home/apt,110,3,305,3.24,1,231
232618,"Spacious, well furnished, high fl. beautiful views",763420,Manhattan,East Harlem,40.79442,-73.93433,Entire home/apt,145,1,102,1.52,1,308
233189,NYC Studio in Heart of Times Square,1220414,Manhattan,Hell's Kitchen,40.76166,-73.99675,Entire home/apt,179,30,83,0.88,1,292
233638,rooms for rent in Queens with piano,1012895,Queens,Ridgewood,40.70163,-73.90867,Private room,55,1,19,0.25,1,311
233662,Large Sunny Luxe Prvt Room/Midtown,1223568,Manhattan,Midtown,40.75575,-73.96842,Private room,110,2,61,0.65,1,264
234184,Spacious Stunning Harlem Townhouse,902054,Manhattan,Harlem,40.80903,-73.94197,Entire home/apt,325,5,89,0.94,1,153
234870,Private Room With GREAT Location,1229984,Queens,Long Island City,40.74581,-73.95295,Private room,75,30,65,0.74,3,219
235552,HUGE Sunny Duplex Loft with Garden,1234405,Brooklyn,South Slope,40.66414,-73.98574,Entire home/apt,300,1,40,0.44,1,0
235651,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,83257,Manhattan,West Village,40.74,-74.00381,Private room,130,30,80,0.86,2,332
235951,Stylish Studio with exclusive Terrace,1236070,Manhattan,Midtown,40.753479999999996,-73.97065,Entire home/apt,190,30,136,1.45,1,120
235960,"LES private apt, 1 bedroom & more",1236817,Manhattan,Lower East Side,40.720659999999995,-73.98506,Entire home/apt,200,3,100,1.06,1,191
236671,"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,Brooklyn,Williamsburg,40.717459999999996,-73.95496999999999,Entire home/apt,180,2,125,1.36,3,248
236788,"HUGE, modern 2-LEVEL Brooklyn apt",4166168,Brooklyn,DUMBO,40.70257,-73.9847,Entire home/apt,350,5,40,0.5,1,67
236806,charming 2bdrm apt in East Village,1151987,Manhattan,East Village,40.722640000000006,-73.9837,Entire home/apt,160,4,0,0.0,1,0
237127,LOCATION LOCATION LOCATION Liz's,1146958,Manhattan,Kips Bay,40.73833,-73.98186,Entire home/apt,195,30,139,1.59,4,325
237210,Manhattan Loft in Prime East Village Location,1243192,Manhattan,Greenwich Village,40.73268,-73.99255,Entire home/apt,241,30,0,0.0,1,249
239055,Nolita Penthouse_Private Deck_Elev_,65064,Manhattan,Chinatown,40.718920000000004,-73.99628,Entire home/apt,300,7,2,0.03,1,0
239733,Astoria Garden Suite,1256874,Queens,Ditmars Steinway,40.776790000000005,-73.91686999999999,Entire home/apt,75,28,49,0.53,1,313
239766,Lower East Side/Chinatown 1 Bedroom,1257309,Manhattan,Lower East Side,40.71693,-73.98948,Entire home/apt,100,5,8,0.11,1,0
239826,"Amazing 1 bed, live like a Newyorkr",1257760,Manhattan,Gramercy,40.73685,-73.98359,Entire home/apt,399,1,0,0.0,1,12
239883,Private Room in Fort Green BK close to city,136962,Brooklyn,Fort Greene,40.68501,-73.97019,Private room,85,5,124,1.32,1,69
239899,Spacious & Charming by Prospect Pk,1258363,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003,Entire home/apt,80,21,5,0.12,1,0
240800,Private Room Near Brooklyn Museum ,1263176,Brooklyn,Prospect Heights,40.67722,-73.96542,Private room,55,1,147,1.57,1,293
241140,The Notorious B.N.B. { The Wallace },1177497,Brooklyn,Clinton Hill,40.68975,-73.96703000000001,Private room,438,1,43,0.46,11,363
241159,Clinton Hill 1 Bed Bright Loft Apartment,1264655,Brooklyn,Bedford-Stuyvesant,40.692209999999996,-73.95866,Entire home/apt,110,6,8,0.33,1,4
241862,Great Studio in W. Village - NYC!,1269455,Manhattan,West Village,40.729690000000005,-74.00635,Entire home/apt,200,2,37,0.39,1,257
242532,The Notorious B.N.B. { The Swoon },1177497,Brooklyn,Clinton Hill,40.6893,-73.96602,Private room,279,1,120,1.28,11,362
242643,"BIG 1br, SLEEPS 4, dishwashr, TV",1273825,Brooklyn,Williamsburg,40.70832,-73.94157,Entire home/apt,137,1,24,0.29,1,0
243229,2BR  Apt - 20min to Soho,1276497,Brooklyn,Bedford-Stuyvesant,40.68016,-73.94878,Entire home/apt,280,3,5,0.05,1,365
243708,Williamsburg  - Quiet and Comfy stay,288711,Brooklyn,Williamsburg,40.70875,-73.95508000000001,Entire home/apt,199,30,242,2.59,1,102
245504,One Fabulous Private Room,714200,Manhattan,Inwood,40.85888,-73.92886,Private room,71,4,229,2.45,1,26
245544,NY/ Big Room for 2 near Manhattan,1260921,Bronx,Kingsbridge,40.8679,-73.90023000000001,Private room,42,2,108,1.36,2,302
245574,Brooklyn Brownstone apartment,1288460,Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383000000001,Entire home/apt,180,2,181,1.92,1,280
245607,big 1 bedroom apt very central,825022,Manhattan,Chelsea,40.75127,-73.99637,Entire home/apt,226,5,34,0.39,1,302
246134,"Lovely, Large Room in Crown Heights",283604,Brooklyn,Crown Heights,40.67607,-73.94421,Private room,85,3,5,0.05,1,281
246351,"Sweet Apt, Steps From Gramercy Park",1292250,Manhattan,Gramercy,40.73834,-73.9823,Entire home/apt,135,1,5,0.06,1,0
246916,Quality Cozy Studio Next to Subway,3647,Queens,Elmhurst,40.7347,-73.88065999999999,Entire home/apt,79,4,60,0.64,2,297
246938,Scandinavian-apt for up to 5. LES,936630,Manhattan,Lower East Side,40.718759999999996,-73.98850999999999,Entire home/apt,154,1,238,2.59,1,246
248865,Loft Suite @ Box House Hotel,417504,Brooklyn,Greenpoint,40.73787,-73.95385,Entire home/apt,199,3,34,0.37,28,60
248871,4 BEDROOM -2BATHRM WEST VILLAGE DUPLEX  TOWNHOUSE,605463,Manhattan,West Village,40.73066,-74.00287,Entire home/apt,700,3,131,1.4,4,296
249414,Large & bright 900ft² 1br in WV,1306587,Manhattan,West Village,40.73291,-74.00059,Entire home/apt,246,4,6,0.16,1,0
249618,At a very nice area in the WestSide,1307773,Manhattan,Washington Heights,40.85099,-73.92822,Private room,125,60,4,0.06,1,364
249867,HANCOCK VERY SMALL ROOM,758441,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918000000001,Private room,100,1,7,0.08,4,281
250259,Pre-War Williamsburg Loft,1311398,Brooklyn,Williamsburg,40.7184,-73.96019,Entire home/apt,295,5,125,3.04,1,0
250311,1 Bedroom Available In My Two Bedroom Flat,945499,Brooklyn,Crown Heights,40.67495,-73.95563,Private room,150,3,0,0.0,1,0
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,119,1,49,0.58,1,0
250536,The Lenox in Harlem,1313306,Manhattan,Harlem,40.81068,-73.94288,Private room,125,1,11,0.12,2,365
250537,The Lenox in Harlem,1313306,Manhattan,Harlem,40.81122,-73.94279,Entire home/apt,400,5,0,0.0,2,365
250801, Heart & Soul of Greenwich Village ,1314834,Manhattan,Greenwich Village,40.73129,-73.99944,Entire home/apt,850,3,107,1.15,1,249
251262,Prime Williamsburg Loft off Bedford,1278802,Brooklyn,Williamsburg,40.71628,-73.95737,Private room,129,2,241,2.6,1,303
251277,Private Bdrm /Bath 1 block Ctrl Prk,1317343,Manhattan,Upper West Side,40.785579999999996,-73.9726,Private room,140,1,176,1.89,1,300
252076,+Highly Satisfactory LES dwelling++,297769,Manhattan,Chinatown,40.7146,-73.991,Private room,115,4,151,1.63,2,323
252607,Whole apartment / 2 bedroom in NYC,1325961,Manhattan,East Harlem,40.79493,-73.94462,Entire home/apt,200,3,49,0.53,2,0
253332,"Spacious, modern loft in awesome neighborhood",552343,Brooklyn,Sunset Park,40.6623,-73.99049000000001,Entire home/apt,96,120,13,0.14,1,204
253466,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73693,-73.95284000000001,Entire home/apt,199,3,33,0.47,28,60
253471,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73641,-73.9533,Entire home/apt,199,3,24,0.32,28,84
253475,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73794,-73.95254,Entire home/apt,199,3,59,0.66,28,60
253548,Well Kept  Private Room around  Brighton  Beach,1331493,Brooklyn,Brighton Beach,40.58147,-73.96726,Private room,69,1,2,0.04,1,303
253590,Large 1 Bedroom furnished on UWS,1331850,Manhattan,Upper West Side,40.797709999999995,-73.96323000000001,Entire home/apt,185,2,16,0.23,1,261
253623,Chez Carine - Privacy in Manhattan,1332108,Manhattan,Harlem,40.81512,-73.94691999999999,Private room,81,2,72,0.77,1,0
253800,Loft Suite @ Box House Hotel,417504,Brooklyn,Greenpoint,40.7373,-73.95323,Entire home/apt,199,3,24,0.26,28,60
253803,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73708,-73.95271,Entire home/apt,199,3,23,0.26,28,60
253806,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73652,-73.95236,Entire home/apt,199,3,43,0.47,28,60
253811,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.73693,-73.95316,Entire home/apt,199,3,30,0.32,28,56
253815,Loft Suite @ The Box House Hotel,417504,Brooklyn,Greenpoint,40.737840000000006,-73.95324000000001,Entire home/apt,199,3,39,0.44,28,84
253828,Duplex w/ Terrace @ Box House Hotel,417504,Brooklyn,Greenpoint,40.736740000000005,-73.95246999999999,Private room,349,3,8,0.09,28,58
253839,Loft w/ Terrace @ Box House Hotel,417504,Brooklyn,Greenpoint,40.737829999999995,-73.95259,Private room,249,3,3,0.03,28,60
253842,1 BR w/ Terrace @ Box House Hotel,417504,Brooklyn,Greenpoint,40.737140000000004,-73.95296,Private room,299,3,6,0.1,28,60
253846,Superior @ Box House,417504,Brooklyn,Greenpoint,40.73731,-73.9545,Private room,179,3,4,0.05,28,81
254131,"Read it 1st, A seprat fur BR, low $",1267021,Queens,Jackson Heights,40.74965,-73.89344,Private room,54,5,56,0.66,3,365
254168,2 BR Duplex @ Box House Hotel,417504,Brooklyn,Greenpoint,40.73793,-73.95316,Private room,599,3,7,0.08,28,60
254409,Husband & Wife Art-Filled Apartment,1336542,Brooklyn,Clinton Hill,40.68197,-73.96549,Entire home/apt,110,1,2,0.03,1,0
255024,"3BR, 2 bathroom condo in Bushwick",1340007,Brooklyn,Bushwick,40.702709999999996,-73.91566,Entire home/apt,220,2,178,2.69,1,297
255476,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!",1302029,Brooklyn,Williamsburg,40.7116,-73.9529,Private room,89,30,30,0.8,1,91
255601,Cozy 2 Bedroom 20 Min from City,1343630,Brooklyn,Bedford-Stuyvesant,40.692409999999995,-73.94885,Entire home/apt,170,2,190,2.04,1,315
255957,NOLITA! LOCATION! LOCATION! VIEWS! FREE GYM!,506779,Manhattan,Nolita,40.720040000000004,-73.99424,Entire home/apt,495,7,25,0.27,2,338
256078,"Entire apt NYC, Queens. 15 min from Times Square.",1346437,Queens,Sunnyside,40.74511,-73.92398,Entire home/apt,80,10,81,0.98,2,40
256328,Luxury Chelsea Townhouse at the High Line,1347034,Manhattan,Chelsea,40.74599,-74.00253000000001,Entire home/apt,760,2,7,0.08,1,361
256369,Alchemy BnB - room in artist loft,1348494,Brooklyn,Cobble Hill,40.68946,-73.99385,Private room,98,4,216,2.31,1,288
257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,315401,Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473,Entire home/apt,125,30,31,0.33,1,218
257568,Zen Den (Airport Pickup: JFK & LGA),1123923,Brooklyn,Cypress Hills,40.67855,-73.8896,Private room,48,90,53,0.57,2,1
257787,Heart of Williamsburg. Brand New.,1356046,Brooklyn,Williamsburg,40.714079999999996,-73.9489,Private room,64,3,247,2.65,2,117
258284,"Fresh, Clean Brooklyn Garden Apt.",1358312,Brooklyn,Clinton Hill,40.68618,-73.96144,Entire home/apt,154,3,233,2.5,1,0
258397,Guest Apartment in Owner Occupied Home,1354758,Brooklyn,Park Slope,40.673790000000004,-73.98454,Entire home/apt,139,3,135,1.45,1,204
258686,My Home Is Your Home,1233267,Queens,St. Albans,40.70554,-73.76637,Private room,75,4,20,0.23,1,0
258688,Spacious & Stylish Chelsea One Bedroom Apartment,436599,Manhattan,West Village,40.74031,-74.00532,Entire home/apt,325,4,46,0.5,1,20
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,1359611,Manhattan,Chelsea,40.746179999999995,-74.00392,Entire home/apt,195,365,10,0.12,1,0
258740,Spacious room in beautiful apt! ,1360043,Manhattan,Harlem,40.81872,-73.94566999999999,Private room,58,1,143,2.83,1,0
258838,"Oceanview,close to Manhattan",1360198,Staten Island,Arrochar,40.59251,-74.06479,Entire home/apt,250,2,21,0.26,4,333
258876,"Affordable rooms,all transportation",1360198,Staten Island,Arrochar,40.59101,-74.06685,Private room,50,7,0,0.0,4,189
259946,"Budget stay, near transportation",1360198,Staten Island,Arrochar,40.592620000000004,-74.06659,Entire home/apt,125,2,8,0.09,4,353
260451,Fort Greene brownstone 1BR- SUBLET,52335,Brooklyn,Fort Greene,40.69142,-73.97203,Entire home/apt,70,7,4,0.05,2,0
260765,NewYork Modern Pre-War LoftStudio ,480943,Manhattan,Upper East Side,40.76928,-73.95021,Entire home/apt,189,2,314,3.45,2,206
261194,Cozy Artist Duplex **Bedstuy Charm**,696482,Brooklyn,Bedford-Stuyvesant,40.68338,-73.95289,Entire home/apt,130,3,18,0.25,1,1
261259,Apartment in Best location in NYC,1370358,Manhattan,West Village,40.72953,-74.00461999999999,Entire home/apt,145,7,11,0.12,1,0
261344,Inspired in Historic Downtown NYC!,568103,Manhattan,Financial District,40.70523,-74.01345,Private room,101,7,51,0.55,1,307
261674,Chelsea/West Village - 2bdrm apt,1372786,Manhattan,Chelsea,40.74025,-74.00161,Private room,95,5,20,0.33,1,0
261781,1500+ sq ft 2BR West Village Loft,1359519,Manhattan,West Village,40.733779999999996,-74.00429,Entire home/apt,375,7,8,0.12,1,0
262343,Cozy & Clean Lower East Side Apt.,1376385,Manhattan,Lower East Side,40.72087,-73.99022,Entire home/apt,153,31,59,0.63,1,27
262405,Spacious Townhome Apt in Brooklyn,1376778,Brooklyn,East Flatbush,40.64468,-73.94219,Entire home/apt,92,4,54,0.62,1,27
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Manhattan,Lower East Side,40.7193,-73.98966,Private room,80,5,10,0.46,1,348
262583,Landmark 2 Bedroom West Village NYC,605463,Manhattan,West Village,40.73312,-74.0042,Entire home/apt,300,4,153,1.66,4,246
263005,2 bedroom apt in charming brick townhouse,1380060,Brooklyn,Fort Greene,40.69778,-73.97676,Entire home/apt,145,3,110,1.2,1,15
263190,Room in East Village with Private Entrance,1020539,Manhattan,East Village,40.72534,-73.98591,Private room,88,2,69,0.91,2,0
263232,Cozy&Clean in a great neighborhood,1381171,Manhattan,Harlem,40.821509999999996,-73.94516,Entire home/apt,155,1,1,0.18,1,5
263502,Prime Williamsburg 1/BD New Condo,1382749,Brooklyn,Williamsburg,40.72059,-73.9567,Entire home/apt,185,180,24,0.26,1,0
263776,City Skyline Views from every room!,1384111,Queens,Sunnyside,40.74558,-73.92324,Private room,73,2,95,1.02,2,0
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,Manhattan,Upper West Side,40.79433,-73.9765,Entire home/apt,225,2,129,1.41,1,107
264323,Comfortable Manhattanville,305972,Manhattan,Morningside Heights,40.81055,-73.95549,Private room,85,7,171,1.84,2,144
265036,Private room w/ queen bed + rooftop,21188,Brooklyn,Crown Heights,40.6711,-73.95231,Private room,99,2,20,0.59,1,98
265064,Zen Eyrie –Airport Pick-Up: JFK/LGA,1123923,Brooklyn,Cypress Hills,40.67962,-73.88928,Private room,48,90,17,0.27,2,0
265145,Studio sublet in Hell's kitchen,1390947,Manhattan,Theater District,40.762170000000005,-73.98411,Entire home/apt,200,5,8,0.09,1,0
265506,Luxury NYC 2 Bedroom with Terrace,1392440,Manhattan,Upper East Side,40.76128,-73.96463,Entire home/apt,485,7,11,0.12,1,0
265831,Bright unique designer loft in Soho,1394190,Manhattan,Nolita,40.72313,-73.99438,Entire home/apt,310,5,5,0.09,1,89
265912,Spacious  2 bed Loft apartment Bedford L,1394719,Brooklyn,Williamsburg,40.7177,-73.95576,Entire home/apt,110,4,0,0.0,1,354
266146,Beautiful studio by Central Park,1385157,Manhattan,Upper West Side,40.78448,-73.97289,Entire home/apt,109,30,36,0.39,5,286
266155,One bed suite with private garden,1385157,Manhattan,Upper West Side,40.78304,-73.97447,Entire home/apt,167,30,16,0.17,5,252
266351,SUNNY 1 Bedroom APT in Fort Greene - BROOKLYN,1396546,Brooklyn,Fort Greene,40.68737,-73.97125,Entire home/apt,147,15,5,0.12,1,189
266437,West Village cozy 2 bedroom  NYC ,1397061,Manhattan,Chelsea,40.74139,-74.0005,Entire home/apt,220,4,0,0.0,1,0
266449,2 Bedroom Gem - Prime LES Location,1397115,Manhattan,Lower East Side,40.71992,-73.98773,Entire home/apt,195,4,68,0.77,1,271
266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,1398809,Manhattan,Little Italy,40.71905,-73.99677,Entire home/apt,199,28,89,0.99,1,0
267376,BIG ROOM / DOWNTOWN  LOFT /,638721,Manhattan,Financial District,40.707409999999996,-74.00102,Private room,65,30,10,1.02,1,0
267435,Large Sunny Bedroom in QNS NYC,1402454,Queens,Rego Park,40.73349,-73.86009,Private room,55,1,38,0.85,1,0
267535,Home Away From Home-Room in Bronx,1402951,Bronx,Wakefield,40.89557,-73.8447,Private room,50,2,15,0.17,1,337
267652,Private clean pleasant spacious room.,164675,Brooklyn,Kensington,40.64277,-73.97296,Private room,60,2,20,0.42,1,347
267708,"Charming Hotel Alternative
Mount Sinai",661399,Manhattan,East Harlem,40.791109999999996,-73.94466,Private room,99,3,25,0.96,2,127
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!,1406773,Manhattan,Harlem,40.79951,-73.95257,Entire home/apt,130,2,35,0.42,1,41
268481,Resort-like living in Williamsburg,1380703,Brooklyn,Williamsburg,40.71647,-73.93974,Entire home/apt,290,30,1,0.01,1,0
268868,Hudson Yards with views of The Highline Park,1408733,Manhattan,Chelsea,40.75114,-74.00195,Entire home/apt,350,3,64,0.7,1,18
269283,Brooklyn: A Huge Bedroom + Good Vibes,1410714,Brooklyn,Crown Heights,40.66431,-73.93216,Private room,50,3,26,0.33,1,158
269889,One stop from Midtown Manhattan!,1413098,Queens,Long Island City,40.74579,-73.95012,Private room,96,2,244,2.74,1,270
270139,"Private Room Very Near L train, Bushwick",1093220,Brooklyn,Bushwick,40.70278,-73.92673,Private room,45,15,21,0.29,3,88
270231,Cozy New York  City private room,1366310,Queens,Woodside,40.74409,-73.91122,Private room,85,2,270,2.95,2,306
270315,Bed-stuy Royal Room,1398639,Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254,Private room,34,10,16,0.19,3,216
270345,SUPER CUTE EAST VILLAGE APARTMENT,1415590,Manhattan,East Village,40.724540000000005,-73.99150999999999,Entire home/apt,250,3,24,0.26,1,16
270680,GREAP STUDIO / 4PPL IN MIDTOWN,1315849,Brooklyn,Williamsburg,40.71073,-73.96207,Private room,190,1,30,0.33,2,365
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..,1315849,Brooklyn,Williamsburg,40.71028,-73.96128,Private room,75,2,5,0.06,2,365
271083,Sleep & Wake near Botanical Gardens,1217923,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,Entire home/apt,93,4,115,1.25,1,312
271128,Tranquil in the heart of Brooklyn 2,1417166,Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059,Private room,60,5,9,0.19,2,33
271130,Tranquil in the heart of Brooklyn 1,1417166,Brooklyn,Bedford-Stuyvesant,40.6865,-73.95371999999999,Private room,65,5,45,0.52,2,0
271694,"Easy, comfortable studio in Midtown",1387370,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,0.21,1,365
271950,Huge luxury 1BR apt near Central Park South(4 ppl),1362808,Manhattan,Upper East Side,40.763729999999995,-73.96897,Entire home/apt,300,3,5,0.08,1,27
271954,Beautiful brownstone apartment,1423798,Manhattan,Greenwich Village,40.73388,-73.99452,Entire home/apt,150,2,203,2.22,1,300
272026,1 Bd. MANHATTAN NY Entire Apt. 1 yr-6 months min.,1423613,Manhattan,Washington Heights,40.85774,-73.92900999999999,Entire home/apt,56,122,20,0.41,1,216
272044,Luxury Designer Downtown Apartment,1195295,Manhattan,East Village,40.722570000000005,-73.98465,Entire home/apt,299,3,49,0.53,1,365
272427,Spacious room on charming block in Greenpoint!,511993,Brooklyn,Greenpoint,40.72723,-73.95728000000001,Private room,60,4,6,0.07,1,303
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",1402817,Brooklyn,Fort Greene,40.69135,-73.97321,Entire home/apt,88,5,7,0.08,1,0
272738,Guest Room in Authentic Williamsburg Factory Loft,1427381,Brooklyn,Williamsburg,40.70513,-73.95505,Private room,60,2,35,0.38,2,161
273190,6 Bedroom Landmark West Village Townhouse,605463,Manhattan,West Village,40.73301,-74.00268,Entire home/apt,1300,5,28,0.31,4,297
273256,Beautiful bed and bath - Manhattan,1429642,Manhattan,East Harlem,40.79793,-73.93611999999999,Private room,200,6,0,0.0,1,0
274062,Beautiful Room Near Central Park!,1433395,Manhattan,Harlem,40.80285,-73.95166,Private room,99,2,54,0.88,1,50
274329,Fantastic 1-bedroom basement apt.,1434654,Brooklyn,Bushwick,40.70642,-73.91665,Entire home/apt,110,3,115,1.75,2,28
274376,"Private Clinton Hill, Brooklyn Apt",1434931,Brooklyn,Clinton Hill,40.68156,-73.96537,Entire home/apt,135,5,6,0.13,1,317
274743,Charming furnished Studio-Loft,1436404,Manhattan,Upper East Side,40.77368,-73.95198,Entire home/apt,110,15,1,0.02,1,275
275976,Lovely 2 bedroom apartment with backyard access,1417757,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93701999999999,Entire home/apt,165,3,204,2.31,1,80
276216,Nights in White Satin in the Slope,1440691,Brooklyn,Sunset Park,40.65992,-73.99042,Entire home/apt,127,180,1,0.03,1,365
276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Brooklyn,Prospect Heights,40.678470000000004,-73.97038,Entire home/apt,402,3,89,0.97,1,340
276482,Comfortable Manhattanville.,305972,Manhattan,Harlem,40.81371,-73.95585,Private room,85,6,130,1.42,2,97
277207,Beautiful lrg 1800's syle apt share,1447684,Brooklyn,Greenpoint,40.72868,-73.95835,Private room,75,7,15,0.25,3,365
277370,Location wins for East Village Apt,1448432,Manhattan,East Village,40.73168,-73.98662,Entire home/apt,139,30,52,0.6,1,314
277883,Sunny Entire Apt with Romantic Bedroom,950657,Brooklyn,Prospect-Lefferts Gardens,40.656890000000004,-73.9533,Entire home/apt,70,6,58,0.63,1,0
278090,Furnished room for rent - Manhattan,1451723,Manhattan,East Harlem,40.7928,-73.93966999999999,Private room,50,3,208,2.32,1,339
278145,Large Room in a Huge NY apartment.,1452026,Queens,Astoria,40.77117,-73.91905,Private room,30,5,3,0.03,1,0
278631,West Village NYC Sun-filled Studio!,1132207,Manhattan,West Village,40.73729,-74.00806999999999,Entire home/apt,250,30,7,0.08,1,35
278876,"Large, furnished room in a 2 bedroom!",368528,Brooklyn,Crown Heights,40.66984,-73.95141,Private room,64,1,1,0.04,1,0
279093,Huge Apartment!  Amazing View!,1455825,Manhattan,Harlem,40.82977,-73.94071,Entire home/apt,300,3,2,0.06,1,365
279857,#1 Yellow Block BnB/see at Net Flix Show Stay Here,1420300,Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489,Entire home/apt,800,4,122,1.37,1,257
279969,Cozy Brownstone Inn I(studio),240427,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,Entire home/apt,100,3,63,0.72,2,5
280315,Crown Height's Brooklyn Cozy Apt,1151818,Brooklyn,Crown Heights,40.67392,-73.94662,Entire home/apt,250,5,26,0.28,1,0
281521,Amazing West Village 2br,70614,Manhattan,West Village,40.73879,-74.00425,Entire home/apt,200,27,1,0.01,1,0
281756,Authentic NY Charming Artist Loft,1468658,Brooklyn,Greenpoint,40.73321,-73.95586999999999,Entire home/apt,140,5,14,0.16,1,0
281851,Beautiful Private Bedroom - Downstairs,1469036,Manhattan,Harlem,40.806709999999995,-73.95082,Private room,130,1,107,2.38,1,304
282341,Kensington/Ditmas Park pied-a-terre,1471384,Brooklyn,Kensington,40.6433,-73.97386,Entire home/apt,90,30,3,0.05,1,286
282443,QT STUDIO FOR ROMANTIC COUPLES,36897,Manhattan,Chinatown,40.71601,-73.99123,Entire home/apt,90,3,107,1.17,1,0
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Brooklyn,Bedford-Stuyvesant,40.681059999999995,-73.9292,Private room,97,3,29,1.57,1,118
282863,Cozy & Charming Boerum Hill Flat,322934,Brooklyn,Gowanus,40.681309999999996,-73.98879000000001,Entire home/apt,91,6,69,0.76,1,265
282977,Park Slope Brooklyn!  Sunny Bedroom.,1474071,Brooklyn,Park Slope,40.67264,-73.98136,Private room,125,3,232,2.52,1,303
283072,One bedroom sharing Bathroom,1474637,Brooklyn,Cypress Hills,40.67889,-73.86404,Private room,75,7,0,0.0,1,0
283090,Spacious East Village Apartment,511175,Manhattan,East Village,40.7241,-73.97899,Entire home/apt,180,7,24,0.26,2,125
283184,Huge Williamsburg Loft..Perfect for Big Groups!,1427381,Brooklyn,Williamsburg,40.70766,-73.95191,Entire home/apt,300,7,0,0.0,2,354
283272,Stylish Garden House - Trendy area,524730,Brooklyn,Williamsburg,40.714220000000005,-73.9484,Entire home/apt,100,19,5,0.06,2,6
283550,Hells Kitchen Ground Fl 1-bedroom,1476954,Manhattan,Hell's Kitchen,40.76001,-73.99133,Entire home/apt,175,3,10,0.23,1,0
284208,Pre War Park Slope on Prospect Park,1366270,Brooklyn,South Slope,40.66441,-73.97974,Private room,65,4,36,0.47,2,80
